time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2014-01-26 00:00:00,-0.5,-1.9,93.0,,,10.0,14.8,,987.3,,
2014-01-26 06:00:00,-0.2,-1.5999999999999999,93.0,,,20.0,13.0,,987.1,,
2014-01-26 12:00:00,0.8,-4.8,72.0,,,60.0,29.5,,985.6,,
2014-01-26 18:00:00,2.0,-3.5999999999999996,72.0,,,90.0,25.9,,982.7,,
2014-01-27 00:00:00,1.4,-2.8000000000000003,79.0,,,80.0,38.9,,979.1,,
2014-01-27 06:00:00,0.4,-1.6,90.0,,,90.0,27.7,,978.6,,
2014-01-27 12:00:00,0.4,-2.2,87.0,,,100.0,44.6,,978.7,,
2014-01-27 18:00:00,-0.2,-1.5999999999999999,93.0,,,110.0,53.6,,979.5,,
2014-01-28 00:00:00,-0.8,-4.4,82.0,,,120.0,51.8,,981.8,,
2014-01-28 06:00:00,-1.1,-5.9,76.0,,,140.0,33.5,,985.8,,
2014-01-28 12:00:00,-1.4,-2.5999999999999996,94.0,,,330.0,7.6,,988.1,,
2014-01-28 18:00:00,0.8,-4.2,75.0,,,270.0,13.0,,989.4,,
2014-01-29 00:00:00,1.1,-3.4999999999999996,77.0,,,240.0,11.2,,990.6,,
2014-01-29 06:00:00,0.0,-3.0,85.0,,,270.0,16.6,,990.5,,
2014-01-29 12:00:00,0.5,-3.1,82.0,,,10.0,24.1,,988.6,,
2014-01-29 18:00:00,1.4,-3.8000000000000003,74.0,,,30.0,25.9,,985.9,,
2014-01-30 00:00:00,0.1,-4.5,77.0,,,110.0,48.2,,984.2,,
2014-01-30 06:00:00,-1.5,-5.1,82.0,,,110.0,61.2,,984.5,,
2014-01-30 12:00:00,-0.2,-5.0,76.0,,,120.0,66.6,,985.4,,
2014-01-30 18:00:00,-0.5,-4.9,78.0,,,120.0,48.2,,988.4,,
2014-01-31 00:00:00,-0.8,-5.3999999999999995,77.0,,,110.0,42.5,,990.3,,
2014-01-31 06:00:00,-0.8,-4.4,82.0,,,120.0,29.5,,991.8,,
2014-01-31 12:00:00,-0.1,-4.8999999999999995,76.0,,,150.0,16.6,,992.7,,
2014-01-31 18:00:00,1.1,-4.5,72.0,,,120.0,11.2,,993.6,,
2014-02-01 00:00:00,-0.2,-3.6,83.0,,,250.0,11.2,,994.6,,
2014-02-01 06:00:00,-0.1,-2.5,88.0,,,290.0,3.6,,994.9,,
2014-02-01 12:00:00,0.7,-2.9000000000000004,82.0,,,350.0,9.4,,995.2,,
2014-02-01 18:00:00,1.5,-2.7,79.0,,,280.0,18.4,,995.2,,
2014-02-02 00:00:00,0.9,-2.3000000000000003,84.0,,,280.0,14.8,,995.6,,
